movie_title,director_name,imdb_score,duration,genres
Carrie ,Kimberly Peirce,5.9,100.0,Drama|Fantasy|Horror
ABCD (Any Body Can Dance) ,Remo,6.4,160.0,Drama|Musical
A Nightmare on Elm Street ,Wes Craven,7.5,101.0,Horror
Man on Wire ,James Marsh,7.8,90.0,Biography|Crime|Documentary|History|Thriller
Abandoned ,John Laing,6.3,86.0,Drama
Brotherly Love ,Jamal Hill,7.2,89.0,Drama
The Last Exorcism ,Daniel Stamm,5.6,87.0,Drama|Horror|Thriller
Nowhere Boy ,Sam Taylor-Johnson,7.2,98.0,Biography|Drama|Music
A Streetcar Named Desire ,Elia Kazan,8.0,125.0,Drama
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,Stanley Kubrick,8.5,95.0,Comedy
El crimen del padre Amaro ,Carlos Carrera,6.8,118.0,Drama|Romance
Beasts of the Southern Wild ,Benh Zeitlin,7.3,93.0,Drama|Fantasy
Battle for the Planet of the Apes ,J. Lee Thompson,5.5,96.0,Action|Sci-Fi
Songcatcher ,Maggie Greenwald,7.3,109.0,Drama|Music
Higher Ground ,Vera Farmiga,6.3,109.0,Drama
Vaalu ,Vijay Chandar,5.1,155.0,Comedy|Romance
The Greatest Movie Ever Sold ,Morgan Spurlock,6.6,90.0,Comedy|Documentary
Ed and His Dead Mother ,Jonathan Wacks,6.1,93.0,Comedy|Horror
Travelers and Magicians ,Khyentse Norbu,7.5,108.0,Adventure|Drama
Hang 'Em High ,Ted Post,7.0,114.0,Western
Deadline - U.S.A. ,Richard Brooks,7.2,87.0,Crime|Drama|Film-Noir
Sublime ,Tony Krantz,5.3,113.0,Horror|Thriller
A Beginner's Guide to Snuff ,Mitchell Altieri,8.7,87.0,Comedy|Horror|Thriller
Independence Daysaster ,W.D. Hogan,3.4,90.0,Action|Sci-Fi
Dysfunctional Friends ,Corey Grant,5.4,111.0,Comedy|Drama
Run Lola Run ,Tom Tykwer,7.8,81.0,Crime|Drama
May ,Lucky McKee,6.7,93.0,Drama|Horror
Against the Wild ,Richard Boddington,4.7,90.0,Adventure|Family
Living Dark: The Story of Ted the Caver ,David Hunt,6.3,112.0,Horror
Under the Same Moon ,Patricia Riggen,7.4,106.0,Adventure|Drama
Conquest of the Planet of the Apes ,J. Lee Thompson,6.1,88.0,Action|Sci-Fi
In the Bedroom ,Todd Field,7.5,138.0,Crime|Drama
I Spit on Your Grave ,Steven R. Monroe,6.3,105.0,Horror|Thriller
"Happy, Texas ",Mark Illsley,6.3,98.0,Comedy|Crime|Romance
My Summer of Love ,Pawel Pawlikowski,6.8,86.0,Drama|Romance
The Lunchbox ,Ritesh Batra,7.8,104.0,Drama|Romance
Yes ,Sally Potter,6.9,100.0,Drama|Romance
You Can't Take It with You ,Frank Capra,8.0,126.0,Comedy|Drama|Romance
From Here to Eternity ,Fred Zinnemann,7.8,118.0,Drama|Romance|War
She Wore a Yellow Ribbon ,John Ford,7.4,103.0,Western
Grace Unplugged ,Brad J. Silverman,6.1,102.0,Drama|Music
Foolish ,Dave Meyers,4.3,84.0,Comedy|Drama
N-Secure ,David M. Matthews,3.5,,Crime|Drama|Thriller
Caramel ,Nadine Labaki,7.2,95.0,Comedy|Drama|Romance
Out of the Dark ,Lluís Quílez,4.7,92.0,Horror|Thriller
The Bubble ,Eytan Fox,7.3,90.0,Comedy|Drama|Romance
The Conversation ,Francis Ford Coppola,7.9,113.0,Drama|Mystery|Thriller
Dil Jo Bhi Kahey... ,Romesh Sharma,5.1,,Romance
Mississippi Mermaid ,François Truffaut,7.2,123.0,Crime|Drama|Romance
I Love Your Work ,Adam Goldberg,5.4,111.0,Drama|Mystery
Cabin Fever ,Travis Zariwny,3.7,99.0,Horror
Dawn of the Dead ,Zack Snyder,7.4,110.0,Action|Horror|Thriller
Waitress ,Adrienne Shelly,7.1,108.0,Comedy|Drama|Romance
Bloodsport ,Newt Arnold,6.8,92.0,Action|Biography|Drama|Sport
Mr. Smith Goes to Washington ,Frank Capra,8.2,120.0,Comedy|Drama
Kids ,Larry Clark,7.0,91.0,Drama
The Squid and the Whale ,Noah Baumbach,7.4,88.0,Comedy|Drama
Kissing Jessica Stein ,Charles Herman-Wurmfeld,6.7,97.0,Comedy|Drama|Romance
"A Woman, a Gun and a Noodle Shop ",Yimou Zhang,5.7,95.0,Comedy|Drama
Kickboxer: Vengeance ,John Stockwell,9.1,90.0,Action
Spellbound ,Alfred Hitchcock,7.6,95.0,Film-Noir|Mystery|Romance|Thriller
Exotica ,Atom Egoyan,7.2,103.0,Drama|Mystery|Romance
Buffalo '66 ,Vincent Gallo,7.5,110.0,Comedy|Crime|Drama|Romance
Insidious ,James Wan,6.8,103.0,Fantasy|Horror|Mystery|Thriller
Repo Man ,Alex Cox,6.9,92.0,Comedy|Crime|Sci-Fi|Thriller
Nine Queens ,Fabián Bielinsky,7.9,114.0,Crime|Drama|Thriller
The Gatekeepers ,Dror Moreh,7.6,101.0,Documentary|War
The Ballad of Jack and Rose ,Rebecca Miller,6.7,112.0,Drama
The To Do List ,Maggie Carey,5.8,104.0,Comedy|Romance
Killing Zoe ,Roger Avary,6.5,99.0,Crime|Drama|Thriller
The Believer ,Henry Bean,7.2,98.0,Drama
Snow Angels ,David Gordon Green,6.9,107.0,Drama|Romance
Unsullied ,Simeon Rice,5.5,93.0,Action|Horror|Thriller
Session 9 ,Brad Anderson,6.5,100.0,Horror|Mystery
I Want Someone to Eat Cheese With ,Jeff Garlin,6.2,80.0,Comedy|Romance
Mooz-Lum ,Qasim Basir,6.7,94.0,Drama|Family
Hatchet ,Adam Green,5.7,93.0,Comedy|Horror
Modern Times ,Charles Chaplin,8.6,87.0,Comedy|Drama|Family
Stolen Summer ,Pete Jones,6.5,91.0,Drama
My Name Is Bruce ,Bruce Campbell,6.3,84.0,Comedy|Fantasy
The Salon ,Mark Brown,4.3,90.0,Comedy|Drama
Road Hard ,Adam Carolla,6.1,98.0,Comedy
Forty Shades of Blue ,Ira Sachs,6.0,108.0,Drama|Music|Romance
Amigo ,John Sayles,5.8,124.0,Drama|War
Pontypool ,Bruce McDonald,6.7,95.0,Fantasy|Horror
Trucker ,James Mottern,6.7,90.0,Drama
Me You and Five Bucks ,Jaime Zevallos,7.6,93.0,Comedy|Drama|Romance
The Lords of Salem ,Rob Zombie,5.1,101.0,Drama|Fantasy|Horror|Thriller
Housebound ,Gerard Johnstone,6.8,107.0,Comedy|Horror|Mystery
Wal-Mart: The High Cost of Low Price ,Robert Greenwald,6.8,20.0,Documentary
Fetching Cody ,David Ray,6.8,87.0,Drama|Fantasy|Romance
Once Upon a Time in Queens ,Dave Rodriguez,6.3,98.0,Comedy|Drama
Closer to the Moon ,Nae Caranfil,7.1,112.0,Comedy|Drama
Mutant World ,David Winning,2.8,82.0,Sci-Fi
Growing Up Smith ,Frank Lotito,8.2,102.0,Comedy|Drama|Family
Checkmate ,Timothy Woodward Jr.,3.1,97.0,Action|Crime|Thriller
Jack Reacher ,Christopher McQuarrie,7.0,130.0,Action|Crime|Mystery|Thriller
#Horror ,Tara Subkoff,3.3,101.0,Drama|Horror|Mystery|Thriller
Wind Walkers ,Russell Friedenberg,3.6,93.0,Action|Horror|Thriller
Snow White and the Seven Dwarfs ,William Cottrell,7.7,83.0,Animation|Family|Fantasy|Musical
The Holy Girl ,Lucrecia Martel,6.7,106.0,Drama
Shalako ,Edward Dmytryk,5.5,113.0,Western
Incident at Loch Ness ,Zak Penn,6.6,94.0,Adventure|Comedy|Horror
The Dog Lover ,Alex Ranarivelo,4.8,101.0,Drama
Girl House ,Jon Knautz,5.5,99.0,Horror|Thriller
The Blue Room ,Mathieu Amalric,6.3,76.0,Crime|Romance|Thriller
House at the End of the Drive ,David Worth,6.9,91.0,Horror|Thriller
Batman: The Movie ,Leslie H. Martinson,6.5,105.0,Adventure|Comedy|Family
"Lock, Stock and Two Smoking Barrels ",Guy Ritchie,8.2,120.0,Comedy|Crime
The Ballad of Gregorio Cortez ,Robert M. Young,7.1,105.0,Western
The Streets of San Francisco             ,,7.3,120.0,Action|Crime|Drama|Mystery
The Celebration ,Thomas Vinterberg,8.1,105.0,Drama
Trees Lounge ,Steve Buscemi,7.2,95.0,Comedy|Drama
Journey from the Fall ,Ham Tran,7.4,135.0,Drama
The Basket ,Rich Cowan,6.5,105.0,Drama
Eddie: The Sleepwalking Cannibal ,Boris Rodriguez,5.7,83.0,Comedy|Horror
Mercury Rising ,Harold Becker,6.1,111.0,Action|Crime|Drama|Thriller
Space: Above and Beyond             ,,7.7,60.0,Drama|Sci-Fi
Queen of the Mountains ,Sadyk Sher-Niyaz,8.7,135.0,Action|Biography|Drama|History
Def-Con 4 ,Paul Donovan,4.3,88.0,Action|Sci-Fi
The Hebrew Hammer ,Jonathan Kesselman,6.2,87.0,Comedy
Neal 'N' Nikki ,Arjun Sablok,3.3,97.0,Comedy|Musical|Romance
The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,Craig Moss,2.7,82.0,Comedy
Forget Me Not ,Tyler Oliver,5.2,103.0,Horror|Romance|Thriller
Rebecca ,Alfred Hitchcock,8.2,130.0,Drama|Film-Noir|Mystery|Thriller
Friday the 13th Part 2 ,Steve Miner,6.1,87.0,Horror|Mystery|Thriller
The Lost Weekend ,Billy Wilder,8.0,101.0,Drama|Film-Noir
C.H.U.D. ,Douglas Cheek,5.5,96.0,Horror|Sci-Fi
Filly Brown ,Youssef Delara,5.7,80.0,Drama|Music
The Lion of Judah ,Deryck Broom,3.7,87.0,Animation
Niagara ,Henry Hathaway,7.1,92.0,Crime|Film-Noir|Thriller
How Green Was My Valley ,John Ford,7.8,118.0,Drama|Family
The Girlfriend Experience             ,,7.3,27.0,Drama
Da Sweet Blood of Jesus ,Spike Lee,4.1,123.0,Comedy|Romance|Thriller
"Sex, Lies, and Videotape ",Steven Soderbergh,7.2,100.0,Drama
Saw ,James Wan,7.7,103.0,Horror|Mystery|Thriller
Super Troopers ,Jay Chandrasekhar,7.1,100.0,Comedy|Crime|Mystery
The Algerian ,Giovanni Zelko,7.6,99.0,Action|Romance|Thriller
The Amazing Catfish ,Claudia Sainte-Luce,7.0,89.0,Comedy|Drama
The Day the Earth Stood Still ,Scott Derrickson,5.5,104.0,Drama|Sci-Fi|Thriller
Monsoon Wedding ,Mira Nair,7.4,114.0,Comedy|Drama|Romance
You Can Count on Me ,Kenneth Lonergan,7.7,111.0,Drama
The Trouble with Harry ,Alfred Hitchcock,7.2,99.0,Comedy|Mystery|Romance
Lucky Number Slevin ,Paul McGuigan,7.8,110.0,Crime|Drama|Mystery|Thriller
But I'm a Cheerleader ,Jamie Babbit,6.6,85.0,Comedy|Drama
Home Run ,David Boyd,6.0,113.0,Drama|Sport
Reservoir Dogs ,Quentin Tarantino,8.4,99.0,Crime|Drama|Thriller
The Blue Bird ,Walter Lang,6.5,83.0,Drama|Family|Fantasy
"The Good, the Bad and the Ugly ",Sergio Leone,8.9,142.0,Western
The Second Mother ,Anna Muylaert,7.9,112.0,Comedy|Drama
Blue Like Jazz ,Steve Taylor,6.0,108.0,Comedy|Drama
Down and Out with the Dolls ,Kurt Voss,6.1,88.0,Comedy|Music
"Pink Ribbons, Inc. ",Léa Pool,7.4,97.0,Documentary
Certifiably Jonathan ,James David Pasternak,6.2,85.0,Comedy|Documentary
Q ,Laurent Bouhnik,5.6,103.0,Drama
The Knife of Don Juan ,Tom Sanchez,7.2,110.0,Comedy|Drama
Grand Theft Parsons ,David Caffrey,6.1,88.0,Adventure|Comedy|Drama
Extreme Movie ,Adam Jay Epstein,3.8,76.0,Comedy
The Charge of the Light Brigade ,Michael Curtiz,7.1,100.0,Action|Adventure|Romance|War
Below Zero ,Justin Thomas Ostensen,4.5,99.0,Thriller
Crowsnest ,Brenton Spencer,3.8,84.0,Action|Horror|Mystery|Thriller
Airborne ,Rob Bowman,6.2,91.0,Adventure|Comedy|Sport
Cotton Comes to Harlem ,Ossie Davis,6.6,97.0,Action|Comedy
The Wicked Within ,Jay Alaimo,4.6,84.0,Horror
Bleeding Hearts ,Dylan Bank,4.2,100.0,Horror
Waiting... ,Rob McKittrick,6.8,94.0,Comedy
Dead Man's Shoes ,Shane Meadows,7.7,90.0,Crime|Drama|Thriller
Wolf Creek             ,,7.1,,Drama|Horror|Thriller
From a Whisper to a Scream ,Jeff Burr,5.9,92.0,Action|Drama|Horror|Thriller
Sex with Strangers ,Harry Gantz,4.7,105.0,Documentary|Drama
Dracula: Pages from a Virgin's Diary ,Guy Maddin,7.0,73.0,Comedy|Horror|Musical
Faith Like Potatoes ,Regardt van den Bergh,6.9,116.0,Drama
Beyond the Black Rainbow ,Panos Cosmatos,6.1,110.0,Sci-Fi|Thriller
The Raid: Redemption ,Gareth Evans,7.6,102.0,Action|Crime|Thriller
The Dead Undead ,Matthew R. Anderson,3.0,89.0,Action|Horror|Sci-Fi
The Vatican Exorcisms ,Joe Marino,2.6,76.0,Horror
Casablanca ,Michael Curtiz,8.6,82.0,Drama|Romance|War
Lake Mungo ,Joel Anderson,6.1,89.0,Drama|Horror|Mystery|Thriller
Rocket Singh: Salesman of the Year ,Shimit Amin,7.5,150.0,Comedy|Drama
Silent Running ,Douglas Trumbull,6.7,89.0,Drama|Sci-Fi
Rocky ,John G. Avildsen,8.1,145.0,Drama|Sport
The Sleepwalker ,Mona Fastvold,4.9,91.0,Drama
The Fog ,John Carpenter,6.8,89.0,Fantasy|Horror
Tom Jones ,Tony Richardson,6.8,121.0,Adventure|Comedy|History
Unfriended ,Levan Gabriadze,5.7,83.0,Horror|Mystery|Thriller
Taxi Driver ,Martin Scorsese,8.3,110.0,Crime|Drama
The Howling ,Joe Dante,6.6,91.0,Horror
Dr. No ,Terence Young,7.3,110.0,Action|Adventure|Thriller
Chernobyl Diaries ,Bradley Parker,5.0,86.0,Horror|Mystery|Sci-Fi|Thriller
Hellraiser ,Clive Barker,7.0,86.0,Fantasy|Horror
God's Not Dead 2 ,Harold Cronk,3.4,120.0,Drama
Cry_Wolf ,Jeff Wadlow,5.9,90.0,Drama|Horror|Mystery|Thriller
Godzilla 2000 ,Takao Okawara,6.0,99.0,Action|Adventure|Drama|Sci-Fi|Thriller
Blue Valentine ,Derek Cianfrance,7.4,112.0,Drama|Romance
Transamerica ,Duncan Tucker,7.4,103.0,Adventure|Comedy|Drama
The Devil Inside ,William Brent Bell,4.2,83.0,Horror
Beyond the Valley of the Dolls ,Russ Meyer,6.2,109.0,Comedy|Drama|Music
Love Me Tender ,Robert D. Webb,6.2,89.0,Drama|Romance|Western
An Inconvenient Truth ,Davis Guggenheim,7.5,96.0,Documentary
Sands of Iwo Jima ,Allan Dwan,7.2,109.0,Action|Drama|Romance|War
Shine a Light ,Martin Scorsese,7.2,122.0,Biography|Documentary|Music
The Green Inferno ,Eli Roth,5.4,100.0,Adventure|Horror
Departure ,Andrew Steggall,7.0,109.0,Drama|Family|Romance
The Sessions ,Ben Lewin,7.2,95.0,Biography|Comedy|Drama|Romance
"Food, Inc. ",Robert Kenner,7.9,94.0,Documentary
October Baby ,Andrew Erwin,6.8,107.0,Drama
Next Stop Wonderland ,Brad Anderson,6.7,104.0,Comedy|Drama|Romance
Juno ,Jason Reitman,7.5,96.0,Comedy|Drama|Romance
The Skeleton Twins ,Craig Johnson,6.8,93.0,Comedy|Drama
Martha Marcy May Marlene ,Sean Durkin,6.9,102.0,Drama|Mystery|Thriller
Obvious Child ,Gillian Robespierre,6.8,84.0,Comedy|Drama
Frozen River ,Courtney Hunt,7.2,97.0,Crime|Drama
20 Feet from Stardom ,Morgan Neville,7.4,91.0,Documentary|Music
Two Girls and a Guy ,James Toback,5.6,84.0,Comedy|Drama
Walking and Talking ,Nicole Holofcener,6.8,86.0,Comedy|Drama|Romance
The Full Monty ,Peter Cattaneo,7.2,91.0,Comedy|Drama|Music
Who Killed the Electric Car? ,Chris Paine,7.7,92.0,Documentary
The Broken Hearts Club: A Romantic Comedy ,Greg Berlanti,7.0,94.0,Comedy|Drama|Romance|Sport
Bubba Ho-Tep ,Don Coscarelli,7.2,92.0,Comedy|Fantasy|Mystery
Goosebumps ,Rob Letterman,6.4,103.0,Adventure|Comedy|Family|Fantasy|Horror
Slam ,Marc Levin,7.2,100.0,Drama
Brigham City ,Richard Dutcher,7.2,119.0,Crime|Drama|Mystery
Fiza ,Khalid Mohamed,6.2,167.0,Drama|Romance
History of the World: Part I ,Mel Brooks,6.9,92.0,Comedy
Orgazmo ,Trey Parker,6.2,92.0,Comedy|Sci-Fi
All the Real Girls ,David Gordon Green,6.9,108.0,Drama|Romance
Dream with the Fishes ,Finn Taylor,7.0,97.0,Comedy|Drama
Blue Car ,Karen Moncrieff,6.7,88.0,Drama
Luminarias ,José Luis Valenzuela,3.6,100.0,Comedy|Romance
Palo Alto ,Gia Coppola,6.3,100.0,Drama
Ajami ,Scandar Copti,7.4,124.0,Crime|Drama
Wristcutters: A Love Story ,Goran Dukic,7.4,88.0,Comedy|Drama|Fantasy|Romance
I Origins ,Mike Cahill,7.3,106.0,Drama|Romance|Sci-Fi
The Battle of Shaker Heights ,Efram Potelle,6.1,79.0,Comedy|Drama|Romance
The Lovely Bones ,Peter Jackson,6.7,135.0,Drama|Fantasy|Thriller
The Act of Killing ,Joshua Oppenheimer,8.2,96.0,Biography|Crime|Documentary|History
Taxi to the Dark Side ,Alex Gibney,7.7,53.0,Crime|Documentary|War
Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,Paul Crowder,7.3,97.0,Documentary|Sport
Guiana 1838 ,Rohit Jagessar,7.4,120.0,Drama
Lisa Picard Is Famous ,Griffin Dunne,5.7,90.0,Comedy|Drama
Antarctica: A Year on Ice ,Anthony Powell,7.6,91.0,Adventure|Biography|Documentary|Drama
A Lego Brickumentary ,Kief Davidson,6.8,93.0,Documentary
Hardflip ,Johnny Remo,5.6,112.0,Action|Drama
Chocolate: Deep Dark Secrets ,Vivek Agnihotri,4.8,160.0,Thriller
The House of the Devil ,Ti West,6.4,95.0,Horror
The Perfect Host ,Nick Tomnay,6.8,93.0,Comedy|Crime|Thriller
Safe Men ,John Hamburg,6.1,88.0,Comedy|Crime
Speedway Junky ,Nickolas Perry,5.2,105.0,Crime|Drama|Romance
The Last Big Thing ,Dan Zukovic,6.9,98.0,Comedy|Drama
The Specials ,Craig Mazin,6.0,82.0,Action|Comedy|Fantasy|Sci-Fi
16 to Life ,Becky Smith,6.3,89.0,Comedy|Romance
Alone with Her ,Eric Nicholas,6.1,78.0,Crime|Drama|Thriller
Creative Control ,Benjamin Dickinson,5.5,97.0,Drama|Sci-Fi
Special ,Hal Haberman,6.9,81.0,Comedy|Drama|Sci-Fi
Sparkler ,Darren Stein,5.6,90.0,Comedy|Drama
The Helix... Loaded ,A. Raven Cruz,1.9,97.0,Action|Adventure|Comedy|Fantasy|Sci-Fi
In Her Line of Fire ,Brian Trenchard-Smith,4.1,88.0,Action|Drama
The Jimmy Show ,Frank Whaley,5.4,96.0,Comedy|Drama
Heli ,Amat Escalante,6.8,105.0,Crime|Drama|Romance
Karachi se Lahore ,Wajahat Rauf,7.0,,Comedy|Family
Loving Annabelle ,Katherine Brooks,6.7,76.0,Drama|Romance
Hits ,David Cross,5.8,96.0,Comedy|Drama
Jimmy and Judy ,Randall Rubin,6.2,99.0,Crime|Drama|Thriller
Frat Party ,Robert Bennett,2.8,90.0,Comedy
The Party's Over ,Guy Hamilton,7.3,94.0,Drama
Proud ,Mary Pat Kelly,5.8,87.0,Drama
The Poker House ,Lori Petty,6.5,93.0,Drama
Childless ,Charlie Levi,6.1,90.0,Drama
ZMD: Zombies of Mass Destruction ,Kevin Hamedani,5.1,89.0,Comedy|Horror|Sci-Fi
Snow White: A Deadly Summer ,David DeCoteau,2.2,83.0,Horror
Hidden Away ,Mikel Rueda,7.2,96.0,Drama|Romance
My Last Day Without You ,Stefan C. Schaefer,5.7,90.0,Comedy|Drama|Romance
Steppin: The Movie ,Michael Taliferro,3.4,138.0,Comedy|Music
Doc Holliday's Revenge ,David DeCoteau,3.8,84.0,Western
Black Rock ,Katie Aselton,4.7,83.0,Horror|Thriller
Truth or Die ,Robert Heath,5.6,96.0,Horror|Mystery
The Pet ,D. Stevens,3.9,94.0,Drama|Thriller
Bang Bang Baby ,Jeffrey St. Jules,5.4,90.0,Drama|Musical|Sci-Fi
Fear Clinic ,Robert Hall,5.2,95.0,Horror
Zombie Hunter ,K. King,3.5,93.0,Action|Comedy|Horror
A Fine Step ,Jonathan Meyers,5.3,111.0,Drama
Trance ,Danny Boyle,7.0,101.0,Crime|Drama|Mystery|Thriller
Charly ,Ralph Nelson,7.1,103.0,Drama|Romance|Sci-Fi
Banshee Chapter ,Blair Erickson,5.5,87.0,Horror|Thriller
Jesse             ,,5.9,30.0,Comedy
Ask Me Anything ,Allison Burnett,6.0,100.0,Drama
And Then Came Love ,Richard Schenkman,4.8,90.0,Comedy|Romance
Food Chains ,Sanjay Rawal,7.1,83.0,Documentary|News
On the Waterfront ,Elia Kazan,8.2,108.0,Crime|Drama|Romance
L!fe Happens ,Kat Coiro,5.7,100.0,Comedy
"4 Months, 3 Weeks and 2 Days ",Cristian Mungiu,7.9,113.0,Drama
The Horror Network Vol. 1 ,Brian Dorton,7.3,97.0,Horror
Hard Candy ,David Slade,7.1,104.0,Crime|Drama|Thriller
The Quiet ,Jamie Babbit,6.4,91.0,Drama|Thriller
Circumstance ,Maryam Keshavarz,5.9,107.0,Drama
Fruitvale Station ,Ryan Coogler,7.5,85.0,Biography|Drama|Romance
The Brass Teapot ,Ramaa Mosley,6.4,101.0,Comedy|Fantasy|Thriller
Bambi ,James Algar,7.4,70.0,Animation|Drama|Family
The Hammer ,Charles Herman-Wurmfeld,7.3,88.0,Comedy|Romance|Sport
Snitch ,Ric Roman Waugh,6.5,112.0,Action|Drama|Thriller
Latter Days ,C. Jay Cox,7.2,107.0,Comedy|Drama|Romance
Elza ,Mariette Monpierre,6.7,78.0,Drama
1982 ,Tommy Oliver,7.1,90.0,Drama
"For a Good Time, Call... ",Jamie Travis,6.0,88.0,Comedy
Celeste & Jesse Forever ,Lee Toland Krieger,6.7,92.0,Comedy|Drama|Romance
Time Changer ,Rich Christiano,5.6,95.0,Drama|Fantasy|Sci-Fi
London to Brighton ,Paul Andrew Williams,7.0,85.0,Crime|Drama|Thriller
American Hero ,Nick Love,4.9,86.0,Action|Comedy|Drama|Sci-Fi
Windsor Drive ,Natalie Bible',3.2,90.0,Mystery|Thriller
A Separation ,Asghar Farhadi,8.4,123.0,Drama|Mystery
Crying with Laughter ,Justin Molotnikov,6.9,93.0,Thriller
Welcome to the Dollhouse ,Todd Solondz,7.5,88.0,Comedy|Drama
Ruby in Paradise ,Victor Nunez,7.2,114.0,Drama|Romance
Raising Victor Vargas ,Peter Sollett,7.2,88.0,Drama|Romance
Pandora's Box ,Georg Wilhelm Pabst,8.0,110.0,Crime|Drama|Romance
Harrison Montgomery ,Daniel Davila,7.4,95.0,Drama
Live-In Maid ,Jorge Gaggero,7.2,83.0,Drama
Deterrence ,Rod Lurie,6.5,104.0,Drama|Thriller
The Mudge Boy ,Michael Burke,7.2,94.0,Crime|Drama|Romance
The Young Unknowns ,Catherine Jelski,4.2,87.0,Drama
Not Cool ,Shane Dawson,5.1,93.0,Comedy
Dead Snow ,Tommy Wirkola,6.4,91.0,Comedy|Horror
Saints and Soldiers ,Ryan Little,6.8,90.0,Action|Adventure|Drama|War
Vessel ,Clark Baker,6.2,14.0,Horror|Sci-Fi|Short|Thriller
American Graffiti ,George Lucas,7.5,112.0,Comedy|Drama|Music
Iraq for Sale: The War Profiteers ,Robert Greenwald,7.7,75.0,Documentary|War
Aqua Teen Hunger Force Colon Movie Film for Theaters ,Matt Maiellaro,6.9,86.0,Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi
Safety Not Guaranteed ,Colin Trevorrow,7.0,86.0,Comedy|Drama|Romance
Kevin Hart: Laugh at My Pain ,Leslie Small,7.5,89.0,Comedy|Documentary
Kill List ,Ben Wheatley,6.3,95.0,Crime|Horror|Thriller
The Innkeepers ,Ti West,5.5,101.0,Horror
The Unborn ,David S. Goyer,4.8,89.0,Drama|Fantasy|Horror|Mystery|Thriller
The Conformist ,Bernardo Bertolucci,8.1,106.0,Drama
Interview with the Assassin ,Neil Burger,6.6,88.0,Drama
Donkey Punch ,Oliver Blackburn,5.2,99.0,Crime|Drama|Horror|Thriller
All the Boys Love Mandy Lane ,Jonathan Levine,5.6,90.0,Horror
Bled ,Christopher Hutson,3.1,95.0,Horror
High Noon ,Fred Zinnemann,8.1,85.0,Thriller|Western
Hoop Dreams ,Steve James,8.3,170.0,Documentary|Drama|Sport
Rize ,David LaChapelle,7.1,86.0,Documentary|Music
Destiny ,Joseph Kosinski,8.1,,Action|Adventure|Fantasy|Sci-Fi
L.I.E. ,Michael Cuesta,7.2,97.0,Crime|Drama
The Sisterhood of Night ,Caryn Waechter,6.3,104.0,Drama|Mystery|Thriller
B-Girl ,Emily Dell,4.0,88.0,Drama|Music|Romance
King Kong ,Peter Jackson,7.2,201.0,Action|Adventure|Drama|Romance
House of Wax ,Jaume Collet-Serra,5.3,108.0,Horror
Half Nelson ,Ryan Fleck,7.2,106.0,Drama
Naturally Native ,Jennifer Wynne Farmer,6.5,107.0,Drama
Hav Plenty ,Christopher Scott Cherot,6.5,84.0,Comedy
Adulterers ,H.M. Coakley,4.9,91.0,Crime|Drama|Thriller
Escape from Tomorrow ,Randy Moore,5.2,90.0,Fantasy|Horror
Starsuckers ,Chris Atkins,7.4,103.0,Documentary
The Hadza: Last of the First ,Bill Benenson,7.4,71.0,Documentary
After ,Ryan Smith,5.4,90.0,Fantasy|Horror|Mystery|Thriller
Treachery ,Travis Romero,3.9,67.0,Drama|Thriller
Walter ,Anna Mastro,5.3,94.0,Comedy|Drama
Top Hat ,Mark Sandrich,7.8,81.0,Comedy|Musical|Romance
The Blair Witch Project ,Daniel Myrick,6.4,81.0,Horror
Woodstock ,Michael Wadleigh,8.1,215.0,Documentary|History|Music
The Kentucky Fried Movie ,John Landis,6.5,83.0,Comedy
Mercy Streets ,Jon Gunn,5.6,106.0,Action|Crime|Drama
Arnolds Park ,Gene Teigland,5.6,103.0,Mystery|Thriller
Broken Vessels ,Scott Ziehl,6.6,90.0,Drama
Water & Power ,Richard Montoya,6.3,88.0,Crime|Drama
They Will Have to Kill Us First ,Johanna Schwartz,7.7,105.0,Documentary
Crop Circles: Quest for Truth ,William Gazecki,7.0,115.0,Documentary
Light from the Darkroom ,Lance McDaniel,8.0,90.0,Action|Drama|Thriller
Irreplaceable ,Thomas Lilti,7.2,102.0,Comedy|Drama
The Maid's Room ,Michael Walker,4.5,98.0,Thriller
A Hard Day's Night ,Richard Lester,7.7,87.0,Comedy|Musical
The Harvest/La Cosecha ,U. Roberto Romano,7.2,80.0,Documentary
